state_code_match,state_name_match,state_code,county_name,county_code,ssa
,,44,TIPTON,830,44830
,,44,TROUSDALE,840,44840
,,44,UNICOI,850,44850
,,44,UNION,860,44860
,,44,VAN BUREN,870,44870
,,44,WARREN,880,44880
,,44,WASHINGTON,890,44890
,,44,WAYNE,900,44900
,,44,WEAKLEY,910,44910
,,44,WHITE,920,44920
,,44,WILLIAMSON,930,44930
,,44,WILSON,940,44940
,,44,STATEWIDE,999,44999
,,45,ANDERSON,0,45000
,,45,ANDREWS,10,45010
,,45,ANGELINA,20,45020
,,45,ARANSAS,30,45030
,,45,ARCHER,40,45040
,,45,ARMSTRONG,50,45050
,,45,ATASCOSA,60,45060
,,45,AUSTIN,70,45070
,,45,BAILEY,80,45080
,,45,BANDERA,90,45090
,,45,BASTROP,100,45100
,,45,BAYLOR,110,45110
,,45,BEE,113,45113
,,45,BELL,120,45120
,,45,BEXAR,130,45130
,,45,BLANCO,140,45140
,,45,BORDEN,150,45150
,,45,BOSQUE,160,45160
,,45,BOWIE,170,45170
,,45,BRAZORIA,180,45180
,,45,BRAZOS,190,45190
,,45,BREWSTER,200,45200
,,45,BRISCOE,201,45201
,,45,BROOKS,210,45210
,,45,BROWN,220,45220
,,45,BURLESON,221,45221
,,45,BURNET,222,45222
,,45,CALDWELL,223,45223
,,45,CALHOUN,224,45224
,,45,CALLAHAN,230,45230
,,45,CAMERON,240,45240
,,45,CAMP,250,45250
,,45,CARSON,251,45251
,,45,CASS,260,45260
,,45,CASTRO,270,45270
,,45,CHAMBERS,280,45280
,,45,CHEROKEE,281,45281
,,45,CHILDRESS,290,45290
,,45,CLAY,291,45291
,,45,COCHRAN,292,45292
,,45,COKE,300,45300
,,45,COLEMAN,301,45301
,,45,COLLIN,310,45310
,,45,COLLINGSWORTH,311,45311
,,45,COLORADO,312,45312
,,45,COMAL,320,45320
,,45,COMANCHE,321,45321
,,45,CONCHO,330,45330
,,45,COOKE,340,45340
,,45,CORYELL,341,45341
,,45,COTTLE,350,45350
,,45,CRANE,360,45360
,,45,CROCKETT,361,45361
,,45,CROSBY,362,45362
,,45,CULBERSON,370,45370
,,45,DALLAM,380,45380
,,45,DALLAS,390,45390
,,45,DAWSON,391,45391
,,45,DEAF SMITH,392,45392
,,45,DELTA,400,45400
,,45,DENTON,410,45410
,,45,DE WITT,420,45420
,,45,DICKENS,421,45421
,,45,DIMMIT,430,45430
,,45,DONLEY,431,45431
,,45,DUVAL,440,45440
,,45,EASTLAND,450,45450
,,45,ECTOR,451,45451
,,45,EDWARDS,460,45460
,,45,ELLIS,470,45470
,,45,EL PASO,480,45480
,,45,ERATH,490,45490
,,45,FALLS,500,45500
,,45,FANNIN,510,45510
,,45,FAYETTE,511,45511
,,45,FISHER,520,45520
,,45,FLOYD,521,45521
,,45,FOARD,522,45522
,,45,FORT BEND,530,45530
,,45,FRANKLIN,531,45531
,,45,FREESTONE,540,45540
,,45,FRIO,541,45541
,,45,GAINES,542,45542
,,45,GALVESTON,550,45550
,,45,GARZA,551,45551
,,45,GILLESPIE,552,45552
,,45,GLASSCOCK,560,45560
,,45,GOLIAD,561,45561
,,45,GONZALES,562,45562
,,45,GRAY,563,45563
,,45,GRAYSON,564,45564
,,45,GREGG,570,45570
,,45,GRIMES,580,45580
,,45,GUADALUPE,581,45581
,,45,HALE,582,45582
,,45,HALL,583,45583
,,45,HAMILTON,590,45590
,,45,HANSFORD,591,45591
,,45,HARDEMAN,592,45592
,,45,HARDIN,600,45600
,,45,HARRIS,610,45610
,,45,HARRISON,620,45620
,,45,HARTLEY,621,45621
,,45,HASKELL,630,45630
,,45,HAYS,631,45631
,,45,HEMPHILL,632,45632
,,45,HENDERSON,640,45640
,,45,HIDALGO,650,45650
,,45,HILL,651,45651
,,45,HOCKLEY,652,45652
,,45,HOOD,653,45653
,,45,HOPKINS,654,45654
,,45,HOUSTON,660,45660
,,45,HOWARD,661,45661
,,45,HUDSPETH,662,45662
,,45,HUNT,670,45670
,,45,HUTCHINSON,671,45671
,,45,IRION,672,45672
,,45,JACK,680,45680
,,45,JACKSON,681,45681
,,45,JASPER,690,45690
,,45,JEFF DAVIS,691,45691
,,45,JEFFERSON,700,45700
,,45,JIM HOGG,710,45710
,,45,JIM WELLS,711,45711
,,45,JOHNSON,720,45720
,,45,JONES,721,45721
,,45,KARNES,722,45722
,,45,KAUFMAN,730,45730
,,45,KENDALL,731,45731
,,45,KENEDY,732,45732
,,45,KENT,733,45733
,,45,KERR,734,45734
,,45,KIMBLE,740,45740
,,45,KING,741,45741
,,45,KINNEY,742,45742
,,45,KLEBERG,743,45743
,,45,KNOX,744,45744
,,45,LAMAR,750,45750
,,45,LAMB,751,45751
,,45,LAMPASAS,752,45752
,,45,LA SALLE,753,45753
,,45,LAVACA,754,45754
,,45,LEE,755,45755
,,45,LEON,756,45756
,,45,LIBERTY,757,45757
,,45,LIMESTONE,758,45758
,,45,LIPSCOMB,759,45759
,,45,LIVE OAK,760,45760
,,45,LLANO,761,45761
,,45,LOVING,762,45762
,,45,LUBBOCK,770,45770
,,45,LYNN,771,45771
,,45,MC CULLOCH,772,45772
,,45,MC LENNAN,780,45780
,,45,MC MULLEN,781,45781
,,45,MADISON,782,45782
,,45,MARION,783,45783
,,45,MARTIN,784,45784
,,45,MASON,785,45785
,,45,MATAGORDA,790,45790
,,45,MAVERICK,791,45791
,,45,MEDINA,792,45792
,,45,MENARD,793,45793
,,45,MIDLAND,794,45794
,,45,MILAM,795,45795
,,45,MILLS,796,45796
,,45,MITCHELL,797,45797
,,45,MONTAGUE,800,45800
,,45,MONTGOMERY,801,45801
,,45,MOORE,802,45802
,,45,MORRIS,803,45803
,,45,MOTLEY,804,45804
,,45,NACOGDOCHES,810,45810
,,45,NAVARRO,820,45820
,,45,NEWTON,821,45821
,,45,NOLAN,822,45822
,,45,NUECES,830,45830
,,45,OCHILTREE,831,45831
,,45,OLDHAM,832,45832
,,45,ORANGE,840,45840
,,45,PALO PINTO,841,45841
,,45,PANOLA,842,45842
,,45,PARKER,843,45843
,,45,PARMER,844,45844
,,45,PECOS,845,45845
,,45,POLK,850,45850
,,45,POTTER,860,45860
,,45,PRESIDIO,861,45861
,,45,RAINS,870,45870
,,45,RANDALL,871,45871
,,45,REAGAN,872,45872
,,45,REAL,873,45873
,,45,RED RIVER,874,45874
,,45,REEVES,875,45875
,,45,REFUGIO,876,45876
,,45,ROBERTS,877,45877
,,45,ROBERTSON,878,45878
,,45,ROCKWALL,879,45879
,,45,RUNNELS,880,45880
,,45,RUSK,881,45881
,,45,SABINE,882,45882
,,45,SAN AUGUSTINE,883,45883
,,45,SAN JACINTO,884,45884
,,45,SAN PATRICIO,885,45885
,,45,SAN SABA,886,45886
,,45,SCHLEICHER,887,45887
,,45,SCURRY,888,45888
,,45,SHACKELFORD,889,45889
,,45,SHELBY,890,45890
,,45,SHERMAN,891,45891
,,45,SMITH,892,45892
,,45,SOMERVELL,893,45893
,,45,STARR,900,45900
,,45,STEPHENS,901,45901
,,45,STERLING,902,45902
,,45,STONEWALL,903,45903
,,45,SUTTON,904,45904
,,45,SWISHER,905,45905
,,45,TARRANT,910,45910
,,45,TAYLOR,911,45911
,,45,TERRELL,912,45912
,,45,TERRY,913,45913
,,45,THROCKMORTON,920,45920
,,45,TITUS,921,45921
,,45,TOM GREEN,930,45930
,,45,TRAVIS,940,45940
,,45,TRINITY,941,45941
,,45,TYLER,942,45942
,,45,UPSHUR,943,45943
,,45,UPTON,944,45944
,,45,UVALDE,945,45945
,,45,VAL VERDE,946,45946
,,45,VAN ZANDT,947,45947
,,45,VICTORIA,948,45948
,,45,WALKER,949,45949
,,45,WALLER,950,45950
,,45,WARD,951,45951
,,45,WASHINGTON,952,45952
,,45,WEBB,953,45953
,,45,WHARTON,954,45954
,,45,WHEELER,955,45955
,,45,WICHITA,960,45960
,,45,WILBARGER,961,45961
,,45,WILLACY,962,45962
,,45,WILLIAMSON,970,45970
,,45,WILSON,971,45971
,,45,WINKLER,972,45972
,,45,WISE,973,45973
,,45,WOOD,974,45974
,,45,YOAKUM,980,45980
,,45,YOUNG,981,45981
,,45,ZAPATA,982,45982
,,45,ZAVALA,983,45983
,,45,STATEWIDE,999,45999
,,46,BEAVER,0,46000
,,46,BOX ELDER,10,46010
,,46,CACHE,20,46020
,,46,CARBON,30,46030
,,46,DAGGETT,40,46040
,,46,DAVIS,50,46050
,,46,DUCHESNE,60,46060
,,46,EMERY,70,46070
,,46,GARFIELD,80,46080
,,46,GRAND,90,46090
,,46,IRON,100,46100
,,46,JUAB,110,46110
,,46,KANE,120,46120
,,46,MILLARD,130,46130
,,46,MORGAN,140,46140
,,46,PIUTE,150,46150
,,46,RICH,160,46160
,,46,SALT LAKE,170,46170
,,46,SAN JUAN,180,46180
,,46,SANPETE,190,46190
,,46,SEVIER,200,46200
,,46,SUMMIT,210,46210
,,46,TOOELE,220,46220
,,46,UINTAH,230,46230
,,46,UTAH,240,46240
,,46,WASATCH,250,46250
,,46,WASHINGTON,260,46260
,,46,WAYNE,270,46270
,,46,WEBER,280,46280
,,46,STATEWIDE,999,46999
,,47,ADDISON,0,47000
,,47,BENNINGTON,10,47010
,,47,CALEDONIA,20,47020
,,47,CHITTENDEN,30,47030
,,47,ESSEX,40,47040
,,47,FRANKLIN,50,47050
,,47,GRAND ISLE,60,47060
,,47,LAMOILLE,70,47070
,,47,ORANGE,80,47080
,,47,ORLEANS,90,47090
,,47,RUTLAND,100,47100
,,47,WASHINGTON,110,47110
,,47,WINDHAM,120,47120
,,47,WINDSOR,130,47130
,,47,STATEWIDE,999,47999
,,49,ACCOMACK,0,49000
,,49,ALBEMARLE,10,49010
,,49,ALLEGHANY,20,49020
,,49,AMELIA,30,49030
,,49,AMHERST,40,49040
,,49,APPOMATTOX,50,49050
,,49,ARLINGTON,60,49060
,,49,AUGUSTA,70,49070
,,49,BATH,80,49080
,,49,BEDFORD,90,49090
,,49,BLAND,100,49100
,,49,BOTETOURT,110,49110
,,49,BRUNSWICK,120,49120
,,49,BUCHANAN,130,49130
,,49,BUCKINGHAM,140,49140
,,49,CAMPBELL,150,49150
,,49,CAROLINE,160,49160
,,49,CARROLL,170,49170
,,49,CHARLES CITY,180,49180
,,49,CHARLOTTE,190,49190
,,49,CHESTERFIELD,200,49200
,,49,CLARKE,210,49210
,,49,CRAIG,220,49220
,,49,CULPEPER,230,49230
,,49,CUMBERLAND,240,49240
,,49,DICKENSON,250,49250
,,49,DINWIDDIE,260,49260
,,49,ESSEX,280,49280
,,49,FAIRFAX,290,49290
,,49,FAUQUIER,300,49300
,,49,FLOYD,310,49310
,,49,FLUVANNA,320,49320
,,49,FRANKLIN,330,49330
,,49,FREDERICK,340,49340
,,49,GILES,350,49350
,,49,GLOUCESTER,360,49360
,,49,GOOCHLAND,370,49370
,,49,GRAYSON,380,49380
,,49,GREENE,390,49390
,,49,GREENSVILLE,400,49400
,,49,HALIFAX,410,49410
,,49,HANOVER,420,49420
,,49,HENRICO,430,49430
,,49,HENRY,440,49440
,,49,HIGHLAND,450,49450
,,49,ISLE OF WIGHT,460,49460
,,49,JAMES CITY,470,49470
,,49,KING AND QUEEN,480,49480
,,49,KING GEORGE,490,49490
,,49,KING WILLIAM,500,49500
,,49,LANCASTER,510,49510
,,49,LEE,520,49520
,,49,LOUDOUN,530,49530
,,49,LOUISA,540,49540
,,49,LUNENBURG,550,49550
,,49,MADISON,560,49560
,,49,MATHEWS,570,49570
,,49,MECKLENBURG,580,49580
,,49,MIDDLESEX,590,49590
,,49,MONTGOMERY,600,49600
,,49,NELSON,620,49620
,,49,NEW KENT,621,49621
,,49,NORTHAMPTON,650,49650
,,49,NORTHUMBERLND,660,49660
,,49,NOTTOWAY,670,49670
,,49,ORANGE,680,49680
,,49,PAGE,690,49690
,,49,PATRICK,700,49700
,,49,PITTSYLVANIA,710,49710
,,49,POWHATAN,720,49720
,,49,PRINCE EDWARD,730,49730
,,49,PRINCE GEORGE,740,49740
,,49,PRINCE WILLIAM,750,49750
,,49,PULASKI,770,49770
,,49,RAPPAHANNOCK,780,49780
,,49,RICHMOND,790,49790
,,49,ROANOKE,800,49800
,,49,ROCKBRIDGE,810,49810
,,49,ROCKINGHAM,820,49820
,,49,RUSSELL,830,49830
,,49,SCOTT,840,49840
,,49,SHENANDOAH,850,49850
,,49,SMYTH,860,49860
,,49,SOUTHAMPTON,870,49870
,,49,SPOTSYLVANIA,880,49880
,,49,STAFFORD,890,49890
,,49,SURRY,900,49900
,,49,SUSSEX,910,49910
,,49,TAZEWELL,920,49920
,,49,WARREN,930,49930
,,49,WASHINGTON,950,49950
,,49,WESTMORELAND,960,49960
,,49,WISE,970,49970
,,49,WYTHE,980,49980
,,49,YORK,981,49981
,,49,ALEXANDRIA CITY,11,49011
,,49,BEDFORD CITY,88,49088
,,49,BRISTOL CITY,111,49111
,,49,BUENA VISTA CITY,141,49141
,,49,CHARLOTTESVILLE CITY,191,49191
,,49,CHESAPEAKE CITY,194,49194
,,49,CLIFTON FORGE CITY,211,49211
,,49,COLONIAL HEIGHTS CITY,212,49212
,,49,COVINGTON CITY,213,49213
,,49,DANVILLE CITY,241,49241
,,49,EMPORIA CITY,270,49270
,,49,FAIRFAX CITY,288,49288
,,49,FALLS CHURCH CITY,291,49291
,,49,FRANKLIN CITY,328,49328
,,49,FREDERICKSBURG CITY,342,49342
,,49,GALAX CITY,343,49343
,,49,HAMPTON CITY,411,49411
,,49,HARRISONBURG CITY,421,49421
,,49,HOPEWELL CITY,451,49451
,,49,LEXINGTON CITY,522,49522
,,49,LYNCHBURG CITY,551,49551
,,49,MANASSAS CITY,563,49563
,,49,MANASSAS PARK CITY,565,49565
,,49,MARTINSVILLE CITY,561,49561
,,49,NANSEMOND CITY,610,49610
,,49,NEWPORT NEWS CITY,622,49622
,,49,NORFOLK CITY,641,49641
,,49,NORTON CITY,661,49661
,,49,PETERSBURG CITY,701,49701
,,49,POQUOSON,712,49712
,,49,PORTSMOUTH CITY,711,49711
,,49,RADFORD CITY,771,49771
,,49,RICHMOND CITY,791,49791
,,49,ROANOKE CITY,801,49801
,,49,SALEM CITY,838,49838
,,49,SOUTH BOSTON CITY,867,49867
,,49,STAUNTON CITY,891,49891
,,49,SUFFOLK CITY,892,49892
,,49,VIRGINIA BEACH CITY,921,49921
,,49,WAYNESBORO CITY,951,49951
,,49,WILLIAMSBURG CITY,961,49961
,,49,WINCHESTER CITY,962,49962
,,49,STATEWIDE,999,49999
,,50,ADAMS,0,50000
,,50,ASOTIN,10,50010
,,50,BENTON,20,50020
,,50,CHELAN,30,50030
,,50,CLALLAM,40,50040
,,50,CLARK,50,50050
,,50,COLUMBIA,60,50060
,,50,COWLITZ,70,50070
,,50,DOUGLAS,80,50080
,,50,FERRY,90,50090
,,50,FRANKLIN,100,50100
,,50,GARFIELD,110,50110
,,50,GRANT,120,50120
,,50,GRAYS HARBOR,130,50130
,,50,ISLAND,140,50140
,,50,JEFFERSON,150,50150
,,50,KING,160,50160
,,50,KITSAP,170,50170
,,50,KITTITAS,180,50180
,,50,KLICKITAT,190,50190
,,50,LEWIS,200,50200
,,50,LINCOLN,210,50210
,,50,MASON,220,50220
,,50,OKANOGAN,230,50230
,,50,PACIFIC,240,50240
,,50,PEND OREILLE,250,50250
,,50,PIERCE,260,50260
,,50,SAN JUAN,270,50270
,,50,SKAGIT,280,50280
,,50,SKAMANIA,290,50290
,,50,SNOHOMISH,300,50300
,,50,SPOKANE,310,50310
,,50,STEVENS,320,50320
,,50,THURSTON,330,50330
,,50,WAHKIAKUM,340,50340
,,50,WALLA WALLA,350,50350
,,50,WHATCOM,360,50360
,,50,WHITMAN,370,50370
,,50,YAKIMA,380,50380
,,50,STATEWIDE,999,50999
,,51,BARBOUR,0,51000
,,51,BERKELEY,10,51010
,,51,BOONE,20,51020
,,51,BRAXTON,30,51030
,,51,BROOKE,40,51040
,,51,CABELL,50,51050
,,51,CALHOUN,60,51060
,,51,CLAY,70,51070
,,51,DODDRIDGE,80,51080
,,51,FAYETTE,90,51090
,,51,GILMER,100,51100
,,51,GRANT,110,51110
,,51,GREENBRIER,120,51120
,,51,HAMPSHIRE,130,51130
,,51,HANCOCK,140,51140
,,51,HARDY,150,51150
,,51,HARRISON,160,51160
,,51,JACKSON,170,51170
,,51,JEFFERSON,180,51180
,,51,KANAWHA,190,51190
,,51,LEWIS,200,51200
,,51,LINCOLN,210,51210
,,51,LOGAN,220,51220
,,51,MC DOWELL,230,51230
,,51,MARION,240,51240
,,51,MARSHALL,250,51250
,,51,MASON,260,51260
,,51,MERCER,270,51270
,,51,MINERAL,280,51280
,,51,MINGO,290,51290
,,51,MONONGALIA,300,51300
,,51,MONROE,310,51310
,,51,MORGAN,320,51320
,,51,NICHOLAS,330,51330
,,51,OHIO,340,51340
,,51,PENDLETON,350,51350
,,51,PLEASANTS,360,51360
,,51,POCAHONTAS,370,51370
,,51,PRESTON,380,51380
,,51,PUTNAM,390,51390
,,51,RALEIGH,400,51400
,,51,RANDOLPH,410,51410
,,51,RITCHIE,420,51420
,,51,ROANE,430,51430
,,51,SUMMERS,440,51440
,,51,TAYLOR,450,51450
,,51,TUCKER,460,51460
,,51,TYLER,470,51470
,,51,UPSHUR,480,51480
,,51,WAYNE,490,51490
,,51,WEBSTER,500,51500
,,51,WETZEL,510,51510
,,51,WIRT,520,51520
,,51,WOOD,530,51530
,,51,WYOMING,540,51540
,,51,STATEWIDE,999,51999
,,52,ADAMS,0,52000
,,52,ASHLAND,10,52010
,,52,BARRON,20,52020
,,52,BAYFIELD,30,52030
,,52,BROWN,40,52040
,,52,BUFFALO,50,52050
,,52,BURNETT,60,52060
,,52,CALUMET,70,52070
,,52,CHIPPEWA,80,52080
,,52,CLARK,90,52090
,,52,COLUMBIA,100,52100
,,52,CRAWFORD,110,52110
,,52,DANE,120,52120
,,52,DODGE,130,52130
,,52,DOOR,140,52140
,,52,DOUGLAS,150,52150
,,52,DUNN,160,52160
,,52,EAU CLAIRE,170,52170
,,52,FLORENCE,180,52180
,,52,FOND DU LAC,190,52190
,,52,FOREST,200,52200
,,52,GRANT,210,52210
,,52,GREEN,220,52220
,,52,GREEN LAKE,230,52230
,,52,IOWA,240,52240
,,52,IRON,250,52250
,,52,JACKSON,260,52260
,,52,JEFFERSON,270,52270
,,52,JUNEAU,280,52280
,,52,KENOSHA,290,52290
,,52,KEWAUNEE,300,52300
,,52,LA CROSSE,310,52310
,,52,LAFAYETTE,320,52320
,,52,LANGLADE,330,52330
,,52,LINCOLN,340,52340
,,52,MANITOWOC,350,52350
,,52,MARATHON,360,52360
,,52,MARINETTE,370,52370
,,52,MARQUETTE,380,52380
,,52,MENOMONEE,381,52381
,,52,MILWAUKEE,390,52390
,,52,MONROE,400,52400
,,52,OCONTO,410,52410
,,52,ONEIDA,420,52420
,,52,OUTAGAMIE,430,52430
,,52,OZAUKEE,440,52440
,,52,PEPIN,450,52450
,,52,PIERCE,460,52460
,,52,POLK,470,52470
,,52,PORTAGE,480,52480
,,52,PRICE,490,52490
,,52,RACINE,500,52500
,,52,RICHLAND,510,52510
,,52,ROCK,520,52520
,,52,RUSK,530,52530
,,52,ST. CROIX,540,52540
,,52,SAUK,550,52550
,,52,SAWYER,560,52560
,,52,SHAWANO,570,52570
,,52,SHEBOYGAN,580,52580
,,52,TAYLOR,590,52590
,,52,TREMPEALEAU,600,52600
,,52,VERNON,610,52610
,,52,VILAS,620,52620
,,52,WALWORTH,630,52630
,,52,WASHBURN,640,52640
,,52,WASHINGTON,650,52650
,,52,WAUKESHA,660,52660
,,52,WAUPACA,670,52670
,,52,WAUSHARA,680,52680
,,52,WINNEBAGO,690,52690
,,52,WOOD,700,52700
,,52,STATEWIDE,999,52999
,,53,ALBANY,0,53000
,,53,BIG HORN,10,53010
,,53,CAMPBELL,20,53020
,,53,CARBON,30,53030
,,53,CONVERSE,40,53040
,,53,CROOK,50,53050
,,53,FREMONT,60,53060
,,53,GOSHEN,70,53070
,,53,HOT SPRINGS,80,53080
,,53,JOHNSON,90,53090
,,53,LARAMIE,100,53100
,,53,LINCOLN,110,53110
,,53,NATRONA,120,53120
,,53,NIOBRARA,130,53130
,,53,PARK,140,53140
,,53,PLATTE,150,53150
,,53,SHERIDAN,160,53160
,,53,SUBLETTE,170,53170
,,53,SWEETWATER,180,53180
,,53,TETON,190,53190
,,53,UINTA,200,53200
,,53,WASHAKIE,210,53210
,,53,WESTON,220,53220
,,53,STATEWIDE,999,53999
